timestamp,host,os,python,backend,device,task,circuit,nqubits,depth,shots,repeat_idx,transpile_s,simulate_s,total_s,nqubits_t,depth_t,twoq_count,cx_count,cz_count,swap_count,rz_count,rx_count,rss_mb,gpu_mem_mb,gpu_util,overlap,l2,tvd,kl_div,passed,notes,transpiler,nL,gpu_backend
2025-12-17T14:27:53,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,25,8,0,1,0.260306,0.228001,0.488307,25,49,0,0,0,0,0,0,3659.23,2103.69,0,0.999999999994,0.000e+00,,,True,overlap=0.999999999994; l2=0.000e+00; pass=True,baseline,4,aer
2025-12-17T14:28:02,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,25,8,0,2,0.499786,0.215649,0.715436,25,49,0,0,0,0,0,0,4943.39,2103.69,0,0.999999999994,0.000e+00,,,True,overlap=0.999999999994; l2=0.000e+00; pass=True,baseline,4,aer
2025-12-17T14:28:11,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,25,8,0,3,0.301417,0.218297,0.519713,25,49,0,0,0,0,0,0,4943.47,2103.69,0,0.999999999994,0.000e+00,,,True,overlap=0.999999999994; l2=0.000e+00; pass=True,baseline,4,aer
2025-12-17T14:28:21,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,25,8,0,4,0.302256,0.216212,0.518468,25,49,0,0,0,0,0,0,4943.55,2103.69,0,0.999999999994,0.000e+00,,,True,overlap=0.999999999994; l2=0.000e+00; pass=True,baseline,4,aer
2025-12-17T14:28:30,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,25,8,0,5,0.301149,0.218248,0.519398,25,49,0,0,0,0,0,0,4943.55,2103.69,0,0.999999999994,0.000e+00,,,True,overlap=0.999999999994; l2=0.000e+00; pass=True,baseline,4,aer
2025-12-17T14:28:40,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,25,8,0,0,0.066877,1.307229,1.374106,25,49,0,0,0,0,0,0,2373.52,2103.69,0,,,,,,reference,baseline,4,custom
2025-12-17T14:28:45,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,25,8,0,0,0.262850,1.313925,1.576775,25,49,0,0,0,0,0,0,3658.89,2103.69,0,,,,,,reference,baseline,4,custom
2025-12-17T14:28:50,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,25,8,0,0,0.260391,1.312392,1.572782,25,49,0,0,0,0,0,0,3659.02,2103.69,0,,,,,,reference,baseline,4,custom
2025-12-17T14:28:56,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,25,8,0,0,0.262990,1.302962,1.565952,25,49,0,0,0,0,0,0,3658.89,2103.69,0,,,,,,reference,baseline,4,custom
2025-12-17T14:29:00,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,25,8,0,0,0.263592,1.305440,1.569032,25,49,0,0,0,0,0,0,3659.77,2103.69,0,,,,,,reference,baseline,4,custom
2025-12-17T14:29:04,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,25,8,0,1,0.258005,0.220431,0.478436,25,49,0,0,0,0,0,0,3659.79,2103.69,0,0.999999999994,0.000e+00,,,True,overlap=0.999999999994; l2=0.000e+00; pass=True,baseline,4,custom
2025-12-17T14:29:13,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,25,8,0,2,0.299638,0.214400,0.514038,25,49,0,0,0,0,0,0,4944.10,2103.69,0,0.999999999994,0.000e+00,,,True,overlap=0.999999999994; l2=0.000e+00; pass=True,baseline,4,custom
2025-12-17T14:29:22,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,25,8,0,3,0.299775,0.215324,0.515099,25,49,0,0,0,0,0,0,4944.21,2103.69,0,0.999999999994,0.000e+00,,,True,overlap=0.999999999994; l2=0.000e+00; pass=True,baseline,4,custom
2025-12-17T14:29:32,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,25,8,0,4,0.497082,0.218026,0.715108,25,49,0,0,0,0,0,0,4945.25,2103.69,0,0.999999999994,0.000e+00,,,True,overlap=0.999999999994; l2=0.000e+00; pass=True,baseline,4,custom
2025-12-17T14:29:41,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,25,8,0,5,0.300080,0.211926,0.512005,25,49,0,0,0,0,0,0,4945.28,2103.69,0,0.999999999994,0.000e+00,,,True,overlap=0.999999999994; l2=0.000e+00; pass=True,baseline,4,custom
2025-12-17T14:29:51,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,25,8,0,0,0.076371,1.296062,1.372433,25,49,0,0,0,0,0,0,2374.93,2103.69,0,,,,,,reference,custom,4,aer
2025-12-17T14:29:57,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,25,8,0,0,0.270754,1.275210,1.545964,25,49,0,0,0,0,0,0,3660.00,2103.69,0,,,,,,reference,custom,4,aer
2025-12-17T14:30:02,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,25,8,0,0,0.490273,1.293913,1.784187,25,49,0,0,0,0,0,0,3659.40,2103.69,0,,,,,,reference,custom,4,aer
2025-12-17T14:30:07,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,25,8,0,0,0.271679,1.295904,1.567583,25,49,0,0,0,0,0,0,3659.38,2103.69,0,,,,,,reference,custom,4,aer
2025-12-17T14:30:12,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,25,8,0,0,0.472147,1.296897,1.769044,25,49,0,0,0,0,0,0,3658.68,2103.69,0,,,,,,reference,custom,4,aer
2025-12-17T14:30:16,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,25,8,0,1,0.270729,0.213177,0.483906,25,49,0,0,0,0,0,0,3658.22,2103.69,0,0.999999999994,0.000e+00,,,True,overlap=0.999999999994; l2=0.000e+00; pass=True,custom,4,aer
2025-12-17T14:30:25,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,25,8,0,2,0.311760,0.206257,0.518017,25,49,0,0,0,0,0,0,4942.48,2103.69,0,0.999999999994,0.000e+00,,,True,overlap=0.999999999994; l2=0.000e+00; pass=True,custom,4,aer
2025-12-17T14:30:34,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,25,8,0,3,0.508895,0.205751,0.714647,25,49,0,0,0,0,0,0,4942.27,2103.69,0,0.999999999994,0.000e+00,,,True,overlap=0.999999999994; l2=0.000e+00; pass=True,custom,4,aer
2025-12-17T14:30:44,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,25,8,0,4,0.311383,0.210649,0.522031,25,49,0,0,0,0,0,0,4943.11,2103.69,0,0.999999999994,0.000e+00,,,True,overlap=0.999999999994; l2=0.000e+00; pass=True,custom,4,aer
2025-12-17T14:30:53,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,25,8,0,5,0.508724,0.211516,0.720240,25,49,0,0,0,0,0,0,4943.27,2103.69,0,0.999999999994,0.000e+00,,,True,overlap=0.999999999994; l2=0.000e+00; pass=True,custom,4,aer
2025-12-17T14:31:04,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,25,8,0,0,0.077440,1.306757,1.384197,25,49,0,0,0,0,0,0,2374.39,2103.69,0,,,,,,reference,custom,4,custom
2025-12-17T14:31:09,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,25,8,0,0,0.475333,1.297359,1.772692,25,49,0,0,0,0,0,0,3659.44,2103.69,0,,,,,,reference,custom,4,custom
2025-12-17T14:31:14,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,25,8,0,0,0.268888,1.309183,1.578071,25,49,0,0,0,0,0,0,3659.68,2103.69,0,,,,,,reference,custom,4,custom
2025-12-17T14:31:19,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,25,8,0,0,0.270894,1.280521,1.551415,25,49,0,0,0,0,0,0,3659.84,2103.69,0,,,,,,reference,custom,4,custom
2025-12-17T14:31:24,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,cpu,CPU,statevector,qft,25,8,0,0,0.472592,1.305196,1.777788,25,49,0,0,0,0,0,0,3659.68,2103.69,0,,,,,,reference,custom,4,custom
2025-12-17T14:31:28,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,25,8,0,1,0.274742,0.422788,0.697530,25,49,0,0,0,0,0,0,3659.84,2103.69,0,1.000000000000,2.294e-06,,,True,overlap=1.000000000000; l2=2.294e-06; pass=True,custom,4,custom
2025-12-17T14:31:38,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,25,8,0,2,0.717212,0.411167,1.128379,25,49,0,0,0,0,0,0,4944.02,2103.69,0,1.000000000000,2.294e-06,,,True,overlap=1.000000000000; l2=2.294e-06; pass=True,custom,4,custom
2025-12-17T14:31:47,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,25,8,0,3,0.314032,0.414415,0.728447,25,49,0,0,0,0,0,0,4943.99,2103.69,0,1.000000000000,2.294e-06,,,True,overlap=1.000000000000; l2=2.294e-06; pass=True,custom,4,custom
2025-12-17T14:31:56,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,25,8,0,4,0.315688,0.405345,0.721033,25,49,0,0,0,0,0,0,4944.03,2103.69,0,1.000000000000,2.294e-06,,,True,overlap=1.000000000000; l2=2.294e-06; pass=True,custom,4,custom
2025-12-17T14:32:06,flogger.ics.es.osaka-u.ac.jp,Linux-5.14.0-570.39.1.el9_6.x86_64-x86_64-with-glibc2.34,3.11.14,gpu,GPU,statevector,qft,25,8,0,5,0.314772,0.413332,0.728104,25,49,0,0,0,0,0,0,4942.96,2103.69,0,1.000000000000,2.294e-06,,,True,overlap=1.000000000000; l2=2.294e-06; pass=True,custom,4,custom
